mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_C,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1327.2299073934555,7.609280467033386,1293.7386560440063,0.042788028717041016,linear,0.1,"{'kernel': 'linear', 'C': 0.1}",0.44682895579756565,0.44444952869039994,0.44563924224398277,0.0011897135535828551,4
2332.4087450504303,6.442281007766724,1304.922003865242,6.073691964149475,rbf,0.1,"{'kernel': 'rbf', 'C': 0.1}",0.3932003294591379,0.3927885055367438,0.39299441749794084,0.0002059119611970417,8
1327.38427400589,9.661367177963257,1290.897057890892,4.102250933647156,linear,1,"{'kernel': 'linear', 'C': 1}",0.44669168115676766,0.4442664958360026,0.4454790884963851,0.0012125926603825388,5
2003.4025523662567,1.4302825927734375,1463.3349001407623,9.724420070648193,rbf,1,"{'kernel': 'rbf', 'C': 1}",0.5221012171684818,0.517845703303743,0.5199734602361124,0.0021277569323693846,3
1325.2165534496307,11.935415506362915,1286.5083659887314,11.162344813346863,linear,10,"{'kernel': 'linear', 'C': 10}",0.44591379152557886,0.4442664958360026,0.4450901436807907,0.000823647844788139,6
2010.651554942131,17.021159052848816,610.3917965888977,0.4861443042755127,rbf,10,"{'kernel': 'rbf', 'C': 10}",0.5274091699460053,0.5269973460236113,0.5272032579848083,0.00020591196119701394,1
1166.7592458724976,1.772637128829956,563.1025751829147,11.19557511806488,linear,100,"{'kernel': 'linear', 'C': 100}",0.44591379152557886,0.4442664958360026,0.4450901436807907,0.000823647844788139,6
2006.446477174759,2.739420175552368,605.7299245595932,0.4807835817337036,rbf,100,"{'kernel': 'rbf', 'C': 100}",0.5269058295964125,0.5261279399652238,0.5265168847808182,0.000388944815594372,2
